starttime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,usertype,Total Duration,Number of Trips,Avg Trip Duration,Path Name
2017,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,(blank),4118,3,1372.666667,Morris Canal to Liberty Light Rail
2017,3267,Morris Canal,40.71241882,-74.03852552,3193,Lincoln Park,40.7246051,-74.07840595,Subscriber,10645,10,1064.5,Morris Canal to Lincoln Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3194,McGinley Square,40.72533993,-74.06762213,Subscriber,9526,10,952.6,Morris Canal to McGinley Square
2017,3267,Morris Canal,40.71241882,-74.03852552,3195,Sip Ave,40.73074263,-74.06378388,Customer,11803,2,5901.5,Morris Canal to Sip Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,3195,Sip Ave,40.73074263,-74.06378388,Subscriber,15683,11,1425.727273,Morris Canal to Sip Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,3196,Riverview Park,40.7443187,-74.0439909,Subscriber,3750,3,1250,Morris Canal to Riverview Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3198,Heights Elevator,40.74871595,-74.0404433,Customer,8584,2,4292,Morris Canal to Heights Elevator
2017,3267,Morris Canal,40.71241882,-74.03852552,3198,Heights Elevator,40.74871595,-74.0404433,Subscriber,7983,5,1596.6,Morris Canal to Heights Elevator
2017,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,Customer,51567,31,1663.451613,Morris Canal to Newport Pkwy
2017,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,Subscriber,249504,160,1559.4,Morris Canal to Newport Pkwy
2017,3267,Morris Canal,40.71241882,-74.03852552,3201,Dey St,40.737711,-74.066921,Subscriber,1894,1,1894,Morris Canal to Dey St
2017,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,Customer,79832,48,1663.166667,Morris Canal to Newport PATH
2017,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,Subscriber,210837,306,689.0098039,Morris Canal to Newport PATH
2017,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,Customer,11539,10,1153.9,Morris Canal to Hamilton Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3203,Hamilton Park,40.72759597,-74.04424731,Subscriber,78366,86,911.2325581,Morris Canal to Hamilton Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,Customer,27147,15,1809.8,Morris Canal to JC Medical Center
2017,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,Subscriber,90074,170,529.8470588,Morris Canal to JC Medical Center
2017,3267,Morris Canal,40.71241882,-74.03852552,3206,Hilltop,40.7311689,-74.0575736,Customer,1788,1,1788,Morris Canal to Hilltop
2017,3267,Morris Canal,40.71241882,-74.03852552,3206,Hilltop,40.7311689,-74.0575736,Subscriber,7127,5,1425.4,Morris Canal to Hilltop
2017,3267,Morris Canal,40.71241882,-74.03852552,3207,Oakland Ave,40.7376037,-74.0524783,Subscriber,16468,15,1097.866667,Morris Canal to Oakland Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,3209,Brunswick St,40.7241765,-74.0506564,Customer,3492,2,1746,Morris Canal to Brunswick St
2017,3267,Morris Canal,40.71241882,-74.03852552,3209,Brunswick St,40.7241765,-74.0506564,Subscriber,44859,28,1602.107143,Morris Canal to Brunswick St
2017,3267,Morris Canal,40.71241882,-74.03852552,3210,Pershing Field,40.74267714,-74.05178863,Subscriber,2915,2,1457.5,Morris Canal to Pershing Field
2017,3267,Morris Canal,40.71241882,-74.03852552,3211,Newark Ave,40.72152515,-74.04630454,Customer,9109,9,1012.111111,Morris Canal to Newark Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,3211,Newark Ave,40.72152515,-74.04630454,Subscriber,65678,104,631.5192308,Morris Canal to Newark Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,3213,Van Vorst Park,40.71848892,-74.04772663,Customer,17316,7,2473.714286,Morris Canal to Van Vorst Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3213,Van Vorst Park,40.71848892,-74.04772663,Subscriber,42960,82,523.902439,Morris Canal to Van Vorst Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,Customer,5391,7,770.1428571,Morris Canal to Essex Light Rail
2017,3267,Morris Canal,40.71241882,-74.03852552,3214,Essex Light Rail,40.7127742,-74.0364857,Subscriber,83797,234,358.1068376,Morris Canal to Essex Light Rail
2017,3267,Morris Canal,40.71241882,-74.03852552,3217,Bayside Park,40.69865054,-74.08207968,Subscriber,3721,2,1860.5,Morris Canal to Bayside Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3217,Bayside Park,40.69865054,-74.08207968,(blank),2591,1,2591,Morris Canal to Bayside Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3220,5 Corners Library,40.73496102,-74.05950308,Subscriber,5055,4,1263.75,Morris Canal to 5 Corners Library
2017,3267,Morris Canal,40.71241882,-74.03852552,3225,Baldwin at Montgomery,40.7236589,-74.0641943,Subscriber,10317,11,937.9090909,Morris Canal to Baldwin at Montgomery
2017,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,Customer,573553,136,4217.301471,Morris Canal to Morris Canal
2017,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,Subscriber,620926,489,1269.787321,Morris Canal to Morris Canal
2017,3267,Morris Canal,40.71241882,-74.03852552,3268,Lafayette Park,40.71346383,-74.06285852,Customer,5395,4,1348.75,Morris Canal to Lafayette Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3268,Lafayette Park,40.71346383,-74.06285852,Subscriber,2178,3,726,Morris Canal to Lafayette Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3269,Brunswick & 6th,40.72601173,-74.05038893,Subscriber,17219,19,906.2631579,Morris Canal to Brunswick & 6th
2017,3267,Morris Canal,40.71241882,-74.03852552,3270,Jersey & 6th St,40.72528911,-74.04557168,Customer,2632,2,1316,Morris Canal to Jersey & 6th St
2017,3267,Morris Canal,40.71241882,-74.03852552,3270,Jersey & 6th St,40.72528911,-74.04557168,Subscriber,23856,29,822.6206897,Morris Canal to Jersey & 6th St
2017,3267,Morris Canal,40.71241882,-74.03852552,3271,Danforth Light Rail,40.69263997,-74.08801228,Subscriber,2402,1,2402,Morris Canal to Danforth Light Rail
2017,3267,Morris Canal,40.71241882,-74.03852552,3272,Jersey & 3rd,40.72333159,-74.04595256,Customer,3845,3,1281.666667,Morris Canal to Jersey & 3rd
2017,3267,Morris Canal,40.71241882,-74.03852552,3272,Jersey & 3rd,40.72333159,-74.04595256,Subscriber,41202,41,1004.926829,Morris Canal to Jersey & 3rd
2017,3267,Morris Canal,40.71241882,-74.03852552,3273,Manila & 1st,40.72165072,-74.04288411,Customer,11554,6,1925.666667,Morris Canal to Manila & 1st
2017,3267,Morris Canal,40.71241882,-74.03852552,3273,Manila & 1st,40.72165072,-74.04288411,Subscriber,27195,32,849.84375,Morris Canal to Manila & 1st
2017,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,Customer,15692,11,1426.545455,Morris Canal to Columbus Drive
2017,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,Subscriber,170054,552,308.0688406,Morris Canal to Columbus Drive
2017,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,Customer,50674,39,1299.333333,Morris Canal to Marin Light Rail
2017,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,Subscriber,76169,160,476.05625,Morris Canal to Marin Light Rail
2017,3267,Morris Canal,40.71241882,-74.03852552,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,Subscriber,7253,5,1450.6,Morris Canal to Communipaw & Berry Lane
2017,3267,Morris Canal,40.71241882,-74.03852552,3278,Monmouth and 6th,40.72568548,-74.04879034,Customer,764,1,764,Morris Canal to Monmouth and 6th
2017,3267,Morris Canal,40.71241882,-74.03852552,3278,Monmouth and 6th,40.72568548,-74.04879034,Subscriber,17261,16,1078.8125,Morris Canal to Monmouth and 6th
2017,3267,Morris Canal,40.71241882,-74.03852552,3279,Dixon Mills,40.72163014,-74.04996783,Subscriber,16552,27,613.037037,Morris Canal to Dixon Mills
2017,3267,Morris Canal,40.71241882,-74.03852552,3281,Leonard Gordon Park,40.74590997,-74.05727148,Subscriber,1385,1,1385,Morris Canal to Leonard Gordon Park
2017,3267,Morris Canal,40.71241882,-74.03852552,3461,Murray St & Greenwich St,40.71485151,-74.01122332,Subscriber,1096,1,1096,Morris Canal to Murray St & Greenwich St
2017,3267,Morris Canal,40.71241882,-74.03852552,3481,York St,40.71649,-74.04105,Subscriber,4907,11,446.0909091,Morris Canal to York St
2017,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,Subscriber,24073,18,1337.388889,Morris Canal to Washington St
2017,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,Customer,5376,4,1344,Morris Canal to Harborside
2017,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,Subscriber,18816,50,376.32,Morris Canal to Harborside
2017,3267,Morris Canal,40.71241882,-74.03852552,3215,JSQ Don't Use,0,0,Customer,2611,1,2611,Morris Canal to JSQ Don't Use
2017,3267,Morris Canal,40.71241882,-74.03852552,3197,North St,40.752559,-74.044725,Subscriber,1706,1,1706,Morris Canal to North St
2017,3267,Morris Canal,40.71241882,-74.03852552,3197,Hs Don't Use,40.71925171,-74.03423399,Customer,3051,5,610.2,Morris Canal to Hs Don't Use
2017,3267,Morris Canal,40.71241882,-74.03852552,3197,Hs Don't Use,40.71925171,-74.03423399,Subscriber,10835,25,433.4,Morris Canal to Hs Don't Use
2017,3267,Morris Canal,40.71241882,-74.03852552,152,Warren St & Church St,40.71473993,-74.00910627,Subscriber,62410,62,1006.612903,Morris Canal to Warren St & Church St
2017,3267,Morris Canal,40.71241882,-74.03852552,253,W 13 St & 5 Ave,40.73543934,-73.99453948,Subscriber,1638,1,1638,Morris Canal to W 13 St & 5 Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,315,South St & Gouverneur Ln,40.70355377,-74.00670227,Subscriber,732,1,732,Morris Canal to South St & Gouverneur Ln
2017,3267,Morris Canal,40.71241882,-74.03852552,195,Liberty St & Broadway,40.70905623,-74.01043382,Subscriber,1955,1,1955,Morris Canal to Liberty St & Broadway
2017,3267,Morris Canal,40.71241882,-74.03852552,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,Subscriber,3202,2,1601,Morris Canal to W 15 St & 10 Ave
2017,3267,Morris Canal,40.71241882,-74.03852552,128,MacDougal St & Prince St,40.72710258,-74.00297088,Subscriber,2075,1,2075,Morris Canal to MacDougal St & Prince St
2017,3267,Morris Canal,40.71241882,-74.03852552,3480,WS Don't Use,0,0,Customer,3270,3,1090,Morris Canal to WS Don't Use
2017,3267,Morris Canal,40.71241882,-74.03852552,3480,WS Don't Use,0,0,Subscriber,3160,3,1053.333333,Morris Canal to WS Don't Use
2017,3268,Lafayette Park,40.71346383,-74.06285852,3183,Exchange Place,40.7162469,-74.0334588,Customer,12247,10,1224.7,Lafayette Park to Exchange Place
2017,3268,Lafayette Park,40.71346383,-74.06285852,3183,Exchange Place,40.7162469,-74.0334588,Subscriber,151821,173,877.5780347,Lafayette Park to Exchange Place
2017,3268,Lafayette Park,40.71346383,-74.06285852,3184,Paulus Hook,40.7141454,-74.0335519,Customer,2633,2,1316.5,Lafayette Park to Paulus Hook
2017,3268,Lafayette Park,40.71346383,-74.06285852,3184,Paulus Hook,40.7141454,-74.0335519,Subscriber,18137,24,755.7083333,Lafayette Park to Paulus Hook
2017,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,Customer,5673,6,945.5,Lafayette Park to City Hall
2017,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,Subscriber,273473,494,553.5890688,Lafayette Park to City Hall
2017,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,Customer,26490,4,6622.5,Lafayette Park to Grove St PATH
2017,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,Subscriber,345287,443,779.4288939,Lafayette Park to Grove St PATH
2017,3268,Lafayette Park,40.71346383,-74.06285852,3187,Warren St,40.7211236,-74.03805095,Customer,7138,5,1427.6,Lafayette Park to Warren St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3187,Warren St,40.7211236,-74.03805095,Subscriber,8128,6,1354.666667,Lafayette Park to Warren St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3188,NJCU,40.7101087,-74.0858489,Subscriber,832,1,832,Lafayette Park to NJCU
2017,3268,Lafayette Park,40.71346383,-74.06285852,3190,Garfield Ave Station,40.71046702,-74.0700388,Subscriber,10475,30,349.1666667,Lafayette Park to Garfield Ave Station
2017,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,Customer,55512,24,2313,Lafayette Park to Liberty Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,Subscriber,120148,310,387.5741935,Lafayette Park to Liberty Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3193,Lincoln Park,40.7246051,-74.07840595,Subscriber,8542,9,949.1111111,Lafayette Park to Lincoln Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3194,McGinley Square,40.72533993,-74.06762213,Customer,996173,3,332057.6667,Lafayette Park to McGinley Square
2017,3268,Lafayette Park,40.71346383,-74.06285852,3194,McGinley Square,40.72533993,-74.06762213,Subscriber,7997,8,999.625,Lafayette Park to McGinley Square
2017,3268,Lafayette Park,40.71346383,-74.06285852,3195,Sip Ave,40.73074263,-74.06378388,Subscriber,10537,10,1053.7,Lafayette Park to Sip Ave
2017,3268,Lafayette Park,40.71346383,-74.06285852,3198,Heights Elevator,40.74871595,-74.0404433,Subscriber,1930,1,1930,Lafayette Park to Heights Elevator
2017,3268,Lafayette Park,40.71346383,-74.06285852,3199,Newport Pkwy,40.7287448,-74.0321082,Subscriber,8080,5,1616,Lafayette Park to Newport Pkwy
2017,3268,Lafayette Park,40.71346383,-74.06285852,3200,MLK Light Rail,40.7111305,-74.0788855,Customer,702038,1,702038,Lafayette Park to MLK Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3200,MLK Light Rail,40.7111305,-74.0788855,Subscriber,873,1,873,Lafayette Park to MLK Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3201,Dey St,40.737711,-74.066921,Customer,2143,2,1071.5,Lafayette Park to Dey St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3201,Dey St,40.737711,-74.066921,Subscriber,1049,1,1049,Lafayette Park to Dey St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3202,Newport PATH,40.7272235,-74.0337589,Subscriber,14180,8,1772.5,Lafayette Park to Newport PATH
2017,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,Customer,1981,1,1981,Lafayette Park to Hamilton Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,Subscriber,5711,6,951.8333333,Lafayette Park to Hamilton Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3205,JC Medical Center,40.71653978,-74.04963791,Customer,9443,9,1049.222222,Lafayette Park to JC Medical Center
2017,3268,Lafayette Park,40.71346383,-74.06285852,3205,JC Medical Center,40.71653978,-74.04963791,Subscriber,28075,63,445.6349206,Lafayette Park to JC Medical Center
2017,3268,Lafayette Park,40.71346383,-74.06285852,3206,Hilltop,40.7311689,-74.0575736,Subscriber,710,1,710,Lafayette Park to Hilltop
2017,3268,Lafayette Park,40.71346383,-74.06285852,3207,Oakland Ave,40.7376037,-74.0524783,Subscriber,15107,1,15107,Lafayette Park to Oakland Ave
2017,3268,Lafayette Park,40.71346383,-74.06285852,3209,Brunswick St,40.7241765,-74.0506564,Subscriber,4527,8,565.875,Lafayette Park to Brunswick St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3211,Newark Ave,40.72152515,-74.04630454,Customer,119834,2,59917,Lafayette Park to Newark Ave
2017,3268,Lafayette Park,40.71346383,-74.06285852,3211,Newark Ave,40.72152515,-74.04630454,Subscriber,74615,119,627.0168067,Lafayette Park to Newark Ave
2017,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,Customer,2365,2,1182.5,Lafayette Park to Van Vorst Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,Subscriber,35559,61,582.9344262,Lafayette Park to Van Vorst Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3214,Essex Light Rail,40.7127742,-74.0364857,Customer,1346,1,1346,Lafayette Park to Essex Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3214,Essex Light Rail,40.7127742,-74.0364857,Subscriber,13591,21,647.1904762,Lafayette Park to Essex Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3216,Columbia Park,40.6970299,-74.0969366,Subscriber,5625,1,5625,Lafayette Park to Columbia Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3220,5 Corners Library,40.73496102,-74.05950308,Subscriber,3166,3,1055.333333,Lafayette Park to 5 Corners Library
2017,3268,Lafayette Park,40.71346383,-74.06285852,3225,Baldwin at Montgomery,40.7236589,-74.0641943,Subscriber,4858,9,539.7777778,Lafayette Park to Baldwin at Montgomery
2017,3268,Lafayette Park,40.71346383,-74.06285852,3267,Morris Canal,40.71241882,-74.03852552,Subscriber,3319,4,829.75,Lafayette Park to Morris Canal
2017,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,Customer,16722,8,2090.25,Lafayette Park to Lafayette Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,Subscriber,61991,53,1169.641509,Lafayette Park to Lafayette Park
2017,3268,Lafayette Park,40.71346383,-74.06285852,3269,Brunswick & 6th,40.72601173,-74.05038893,Subscriber,12461,2,6230.5,Lafayette Park to Brunswick & 6th
2017,3268,Lafayette Park,40.71346383,-74.06285852,3270,Jersey & 6th St,40.72528911,-74.04557168,Subscriber,724,1,724,Lafayette Park to Jersey & 6th St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3271,Danforth Light Rail,40.69263997,-74.08801228,Subscriber,1060,1,1060,Lafayette Park to Danforth Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3272,Jersey & 3rd,40.72333159,-74.04595256,Subscriber,10182,9,1131.333333,Lafayette Park to Jersey & 3rd
2017,3268,Lafayette Park,40.71346383,-74.06285852,3273,Manila & 1st,40.72165072,-74.04288411,Subscriber,1616,2,808,Lafayette Park to Manila & 1st
2017,3268,Lafayette Park,40.71346383,-74.06285852,3275,Columbus Drive,40.7183552,-74.03891444,Customer,12657,2,6328.5,Lafayette Park to Columbus Drive
2017,3268,Lafayette Park,40.71346383,-74.06285852,3275,Columbus Drive,40.7183552,-74.03891444,Subscriber,86627,96,902.3645833,Lafayette Park to Columbus Drive
2017,3268,Lafayette Park,40.71346383,-74.06285852,3276,Marin Light Rail,40.71458404,-74.04281706,Customer,2386,3,795.3333333,Lafayette Park to Marin Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3276,Marin Light Rail,40.71458404,-74.04281706,Subscriber,10057,16,628.5625,Lafayette Park to Marin Light Rail
2017,3268,Lafayette Park,40.71346383,-74.06285852,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,Customer,141214,8,17651.75,Lafayette Park to Communipaw & Berry Lane
2017,3268,Lafayette Park,40.71346383,-74.06285852,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,Subscriber,5541,24,230.875,Lafayette Park to Communipaw & Berry Lane
2017,3268,Lafayette Park,40.71346383,-74.06285852,3278,Monmouth and 6th,40.72568548,-74.04879034,Customer,1573,1,1573,Lafayette Park to Monmouth and 6th
2017,3268,Lafayette Park,40.71346383,-74.06285852,3278,Monmouth and 6th,40.72568548,-74.04879034,Subscriber,2466,2,1233,Lafayette Park to Monmouth and 6th
2017,3268,Lafayette Park,40.71346383,-74.06285852,3279,Dixon Mills,40.72163014,-74.04996783,Subscriber,6512,12,542.6666667,Lafayette Park to Dixon Mills
2017,3268,Lafayette Park,40.71346383,-74.06285852,3280,Astor Place,40.7192822,-74.07126188,Subscriber,23815,27,882.037037,Lafayette Park to Astor Place
2017,3268,Lafayette Park,40.71346383,-74.06285852,3426,JCBS Depot,40.70965083,-74.06860113,Subscriber,6965,21,331.6666667,Lafayette Park to JCBS Depot
2017,3268,Lafayette Park,40.71346383,-74.06285852,3481,York St,40.71649,-74.04105,Subscriber,740,1,740,Lafayette Park to York St
2017,3268,Lafayette Park,40.71346383,-74.06285852,3480,WS Don't Use,0,0,Subscriber,988,1,988,Lafayette Park to WS Don't Use
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,514,12 Ave & W 40 St,40.76087502,-74.00277668,Subscriber,1630,1,1630,Brunswick & 6th to 12 Ave & W 40 St
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3183,Exchange Place,40.7162469,-74.0334588,Customer,14625,7,2089.285714,Brunswick & 6th to Exchange Place
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3183,Exchange Place,40.7162469,-74.0334588,Subscriber,67154,95,706.8842105,Brunswick & 6th to Exchange Place
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,Customer,10985,8,1373.125,Brunswick & 6th to Paulus Hook
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,Subscriber,51084,36,1419,Brunswick & 6th to Paulus Hook
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3185,City Hall,40.7177325,-74.043845,Customer,3806,4,951.5,Brunswick & 6th to City Hall
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3185,City Hall,40.7177325,-74.043845,Subscriber,88163,203,434.3004926,Brunswick & 6th to City Hall
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,Customer,95874,28,3424.071429,Brunswick & 6th to Grove St PATH
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,Subscriber,901202,2578,349.5740884,Brunswick & 6th to Grove St PATH
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3187,Warren St,40.7211236,-74.03805095,Customer,5344,6,890.6666667,Brunswick & 6th to Warren St
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3187,Warren St,40.7211236,-74.03805095,Subscriber,44400,79,562.0253165,Brunswick & 6th to Warren St
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3192,Liberty Light Rail,40.7112423,-74.0557013,Customer,1122,1,1122,Brunswick & 6th to Liberty Light Rail
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3192,Liberty Light Rail,40.7112423,-74.0557013,Subscriber,8006,11,727.8181818,Brunswick & 6th to Liberty Light Rail
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3193,Lincoln Park,40.7246051,-74.07840595,Subscriber,2564,3,854.6666667,Brunswick & 6th to Lincoln Park
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3194,McGinley Square,40.72533993,-74.06762213,Customer,3286,1,3286,Brunswick & 6th to McGinley Square
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3194,McGinley Square,40.72533993,-74.06762213,Subscriber,8927,14,637.6428571,Brunswick & 6th to McGinley Square
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3195,Sip Ave,40.73074263,-74.06378388,Customer,1936,2,968,Brunswick & 6th to Sip Ave
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3195,Sip Ave,40.73074263,-74.06378388,Subscriber,20218,20,1010.9,Brunswick & 6th to Sip Ave
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3196,Riverview Park,40.7443187,-74.0439909,Customer,772,1,772,Brunswick & 6th to Riverview Park
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3196,Riverview Park,40.7443187,-74.0439909,Subscriber,20777,23,903.3478261,Brunswick & 6th to Riverview Park
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3198,Heights Elevator,40.74871595,-74.0404433,Subscriber,27265,34,801.9117647,Brunswick & 6th to Heights Elevator
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3199,Newport Pkwy,40.7287448,-74.0321082,Customer,694,1,694,Brunswick & 6th to Newport Pkwy
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3199,Newport Pkwy,40.7287448,-74.0321082,Subscriber,58282,73,798.3835616,Brunswick & 6th to Newport Pkwy
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3201,Dey St,40.737711,-74.066921,Subscriber,4897,6,816.1666667,Brunswick & 6th to Dey St
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,Customer,1106,2,553,Brunswick & 6th to Newport PATH
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,Subscriber,77595,136,570.5514706,Brunswick & 6th to Newport PATH
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,Customer,2256,3,752,Brunswick & 6th to Hamilton Park
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,Subscriber,44402,123,360.9918699,Brunswick & 6th to Hamilton Park
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3205,JC Medical Center,40.71653978,-74.04963791,Customer,7313,3,2437.666667,Brunswick & 6th to JC Medical Center
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3205,JC Medical Center,40.71653978,-74.04963791,Subscriber,37655,74,508.8513514,Brunswick & 6th to JC Medical Center
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3206,Hilltop,40.7311689,-74.0575736,Customer,1264,1,1264,Brunswick & 6th to Hilltop
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3206,Hilltop,40.7311689,-74.0575736,Subscriber,6527,17,383.9411765,Brunswick & 6th to Hilltop
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3207,Oakland Ave,40.7376037,-74.0524783,Customer,797,1,797,Brunswick & 6th to Oakland Ave
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3207,Oakland Ave,40.7376037,-74.0524783,Subscriber,15958,19,839.8947368,Brunswick & 6th to Oakland Ave
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3209,Brunswick St,40.7241765,-74.0506564,Customer,8430,5,1686,Brunswick & 6th to Brunswick St
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3209,Brunswick St,40.7241765,-74.0506564,Subscriber,64777,81,799.7160494,Brunswick & 6th to Brunswick St
2017,3269,Brunswick & 6th,40.72601173,-74.05038893,3210,Pershing Field,40.74267714,-74.05178863,Subscriber,12639,13,972.2307692,Brunswick & 6th to Pershing Field
